Customer_ID,Age,Gender,Income,Employment_Type,Loan_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Application_Date,Approval_Status,EMI_Amount,Disbursal_Date,EMIs_Paid,Default_Status,Outstanding_Balance
CUST1193,57,Male,141070,Self-Employed,LOAN5193,Business,1234387,7.48,180,2024-01-24,Approved,7370.66,2025-06-05,178,No,14741.32
CUST1194,37,Female,78759,Self-Employed,LOAN5194,Business,80158,12.1,180,2023-11-29,Approved,499.21,2025-01-12,84,Yes,47924.16
CUST1195,22,Male,195625,Self-Employed,LOAN5195,Personal,936825,15.81,180,2023-07-12,Approved,6027.43,2024-06-13,159,No,126576.03
CUST1196,22,Male,152040,Salaried,LOAN5196,Business,579893,7.23,120,2024-12-10,Approved,5181.83,2024-12-18,92,No,145091.24
CUST1197,48,Male,20368,Salaried,LOAN5197,Home,1155068,14.96,60,2024-06-01,Approved,22131.1,2024-06-16,6,Yes,1195079.4
CUST1198,43,Female,55010,Self-Employed,LOAN5198,Education,548342,16.34,36,2025-02-16,Approved,17720.59,2025-04-21,35,No,17720.59
CUST1199,57,Male,55851,Salaried,LOAN5199,Personal,1101897,14.43,180,2023-10-24,Rejected,0.0,,0,No,0.0
CUST1200,52,Female,142761,Self-Employed,LOAN5200,Education,749901,6.66,36,2025-01-05,Approved,22217.9,2025-07-13,26,Yes,222179.0
CUST1201,53,Male,176568,Salaried,LOAN5201,Personal,1019205,8.66,12,2023-11-09,Approved,92289.01,2024-09-29,5,Yes,646023.07
CUST1202,21,Male,147152,Retired,LOAN5202,Home,804880,10.61,24,2025-05-31,Approved,37094.91,2025-07-11,5,Yes,704803.29
CUST1203,39,Male,182008,Self-Employed,LOAN5203,Business,1594981,9.3,180,2024-10-11,Approved,9685.08,2025-07-01,3,Yes,1714259.16
CUST1204,22,Male,98858,Self-Employed,LOAN5204,Personal,1897178,18.05,36,2023-12-16,Approved,62211.63,2025-04-12,34,No,124423.26
CUST1205,64,Female,87005,Student,LOAN5205,Personal,630333,14.32,12,2025-03-18,Approved,60049.72,2025-04-25,9,No,180149.16
CUST1206,46,Male,57493,Self-Employed,LOAN5206,Personal,1842164,10.06,120,2023-07-30,Approved,16895.71,2024-11-22,117,No,50687.13
CUST1207,52,Male,187462,Salaried,LOAN5207,Home,540226,17.66,24,2023-12-12,Rejected,0.0,,0,No,0.0
CUST1208,26,Female,30292,Salaried,LOAN5208,Education,1094569,15.39,60,2024-11-16,Approved,21050.39,2025-06-21,49,No,231554.29
CUST1209,52,Male,112377,Self-Employed,LOAN5209,Home,1351561,9.92,180,2025-05-01,Approved,8253.53,2025-07-08,29,Yes,1246283.03
CUST1210,24,Male,179437,Salaried,LOAN5210,Personal,1995548,11.05,180,2025-07-28,Approved,12311.42,2025-08-15,15,Yes,2031384.3
CUST1211,31,Male,168279,Self-Employed,LOAN5211,Personal,1777750,8.89,60,2024-11-17,Rejected,0.0,,0,No,0.0
CUST1212,37,Male,121735,Salaried,LOAN5212,Business,1353175,18.15,120,2023-10-29,Approved,13323.14,2024-05-14,3,Yes,1558807.38
CUST1213,58,Female,42912,Salaried,LOAN5213,Home,675389,12.71,24,2022-12-28,Rejected,0.0,,0,No,0.0
CUST1214,44,Female,100771,Self-Employed,LOAN5214,Home,312962,17.25,180,2023-03-14,Rejected,0.0,,0,No,0.0
CUST1215,25,Male,127293,Retired,LOAN5215,Auto,1107010,10.66,36,2025-08-08,Approved,34028.26,2025-08-14,31,No,170141.3
CUST1216,54,Female,119083,Self-Employed,LOAN5216,Education,433638,16.83,24,2023-01-25,Approved,21109.14,2024-11-08,23,No,21109.14
CUST1217,26,Female,133655,Student,LOAN5217,Auto,1810089,7.15,12,2023-07-03,Rejected,0.0,,0,No,0.0
CUST1218,42,Male,170348,Retired,LOAN5218,Auto,604859,18.29,180,2025-08-07,Approved,3974.93,2025-08-17,41,Yes,552515.27
CUST1219,31,Female,117459,Salaried,LOAN5219,Education,1401414,17.44,120,2025-04-23,Rejected,0.0,,0,No,0.0
CUST1220,36,Male,156606,Salaried,LOAN5220,Business,1979434,10.86,36,2025-03-21,Approved,60955.57,2025-04-18,6,Yes,1828667.1
CUST1221,53,Female,186742,Self-Employed,LOAN5221,Business,168792,15.8,24,2023-04-28,Approved,8144.21,2023-10-14,17,Yes,57009.47
CUST1222,29,Female,131695,Student,LOAN5222,Education,1144061,15.53,24,2025-06-20,Approved,55072.24,2025-07-30,2,Yes,1211589.28
CUST1223,26,Female,187558,Self-Employed,LOAN5223,Education,717429,17.32,36,2023-11-13,Approved,23380.21,2024-03-31,19,Yes,397463.57
CUST1224,36,Male,54268,Retired,LOAN5224,Home,107198,10.19,12,2022-12-06,Approved,9843.46,2024-09-28,1,Yes,108278.06
CUST1225,49,Female,127338,Salaried,LOAN5225,Home,1721180,12.09,12,2025-01-07,Approved,160772.56,2025-01-27,8,Yes,643090.24
CUST1226,23,Male,46336,Salaried,LOAN5226,Home,1006166,16.88,24,2024-12-12,Rejected,0.0,,0,No,0.0
CUST1227,40,Male,23641,Self-Employed,LOAN5227,Home,401114,15.84,60,2025-07-05,Approved,7744.17,2025-08-14,58,No,15488.34
CUST1228,56,Female,107132,Salaried,LOAN5228,Personal,1019673,11.22,36,2023-03-30,Approved,31502.23,2025-06-05,5,Yes,976569.13
CUST1229,39,Male,52959,Salaried,LOAN5229,Personal,122928,16.65,180,2025-06-12,Approved,796.64,2025-07-06,144,No,28679.04
CUST1230,46,Female,164378,Salaried,LOAN5230,Business,459318,7.06,12,2024-12-06,Approved,40978.82,2025-08-13,0,Yes,491745.84
CUST1231,23,Male,197254,Salaried,LOAN5231,Personal,1000961,15.88,180,2024-07-06,Rejected,0.0,,0,No,0.0
CUST1232,39,Male,94123,Self-Employed,LOAN5232,Personal,1448518,8.98,12,2025-05-27,Approved,131549.58,2025-08-07,9,No,394648.74
CUST1233,40,Female,41498,Student,LOAN5233,Home,102290,9.93,12,2023-01-12,Approved,9370.62,2024-12-19,11,No,9370.62
CUST1234,52,Female,90198,Student,LOAN5234,Home,696952,12.42,120,2025-05-29,Approved,6529.28,2025-06-23,118,No,13058.56
CUST1235,27,Female,47197,Self-Employed,LOAN5235,Education,979436,11.9,180,2024-11-03,Approved,6088.83,2025-07-21,79,Yes,614971.83
CUST1236,61,Female,171791,Salaried,LOAN5236,Home,1353204,12.75,60,2025-07-21,Approved,25428.96,2025-08-07,33,Yes,686581.92
CUST1237,53,Male,128775,Self-Employed,LOAN5237,Education,1634630,13.04,12,2024-11-04,Approved,153982.15,2025-04-11,2,Yes,1539821.5
CUST1238,60,Male,45032,Salaried,LOAN5238,Education,1973255,10.48,60,2024-04-18,Approved,36334.2,2025-07-30,7,Yes,1925712.6
CUST1239,59,Male,79624,Salaried,LOAN5239,Personal,1111868,8.6,24,2024-03-02,Approved,50312.03,2025-07-19,19,No,251560.15
CUST1240,38,Female,98177,Salaried,LOAN5240,Home,267295,15.72,24,2025-03-05,Approved,12888.07,2025-07-04,14,Yes,128880.7
CUST1241,60,Male,61964,Student,LOAN5241,Personal,752991,11.3,120,2023-03-11,Approved,6983.99,2025-08-05,23,Yes,677447.03
CUST1242,21,Female,181100,Student,LOAN5242,Home,306817,12.57,60,2024-01-13,Approved,5756.4,2024-11-23,50,No,57564.0
CUST1243,31,Male,131030,Self-Employed,LOAN5243,Personal,558906,14.24,36,2025-04-11,Approved,17735.95,2025-07-03,17,Yes,336983.05
CUST1244,48,Female,74646,Self-Employed,LOAN5244,Personal,1171520,17.42,120,2025-03-10,Approved,11463.32,2025-06-19,22,Yes,1123405.36
CUST1245,45,Male,101187,Salaried,LOAN5245,Personal,1043734,14.99,12,2022-10-30,Approved,100015.81,2023-07-27,0,Yes,1200189.72
CUST1246,43,Male,159608,Self-Employed,LOAN5246,Business,418590,7.05,24,2024-02-04,Approved,18670.86,2025-08-07,18,No,112025.16
CUST1247,51,Female,137399,Self-Employed,LOAN5247,Personal,1133109,16.56,24,2022-09-21,Rejected,0.0,,0,No,0.0
CUST1248,50,Male,76747,Salaried,LOAN5248,Auto,1965781,18.37,36,2024-06-06,Approved,64635.97,2024-11-23,4,Yes,2068351.04
CUST1249,62,Female,65712,Salaried,LOAN5249,Auto,1223009,12.17,120,2024-07-03,Approved,11432.08,2025-01-21,17,Yes,1177504.24
CUST1250,55,Male,157345,Student,LOAN5250,Auto,448994,18.14,60,2025-04-05,Approved,8840.69,2025-07-10,15,Yes,397831.05
CUST1251,27,Male,91820,Self-Employed,LOAN5251,Education,609347,13.07,24,2024-04-10,Approved,28707.86,2024-08-27,9,Yes,430617.9
CUST1252,36,Female,145342,Student,LOAN5252,Personal,434562,12.02,12,2025-07-21,Approved,40566.36,2025-08-17,4,Yes,324530.88
CUST1253,46,Female,111228,Student,LOAN5253,Auto,1059601,10.48,36,2023-10-28,Approved,32517.98,2024-12-31,28,No,260143.84
CUST1254,22,Male,94353,Retired,LOAN5254,Education,185938,14.39,36,2024-03-29,Approved,5908.18,2025-05-10,34,No,11816.36
CUST1255,21,Male,112091,Salaried,LOAN5255,Auto,1958973,9.26,180,2025-03-30,Rejected,0.0,,0,No,0.0
CUST1256,32,Male,105914,Salaried,LOAN5256,Home,1683525,7.76,36,2024-04-11,Rejected,0.0,,0,No,0.0
CUST1257,25,Male,126718,Salaried,LOAN5257,Business,1928360,6.83,12,2024-04-19,Rejected,0.0,,0,No,0.0
CUST1258,57,Male,168199,Salaried,LOAN5258,Personal,1470771,10.01,36,2022-10-28,Approved,44944.31,2024-04-12,20,Yes,719108.96
CUST1259,52,Male,31539,Self-Employed,LOAN5259,Business,1973381,11.25,60,2023-09-18,Approved,36589.77,2025-01-19,41,Yes,695205.63
CUST1260,29,Female,197833,Self-Employed,LOAN5260,Business,1280384,13.12,180,2025-06-09,Approved,8046.5,2025-06-24,38,Yes,1142603.0
CUST1261,61,Female,66219,Self-Employed,LOAN5261,Home,1132651,10.01,60,2025-04-04,Rejected,0.0,,0,No,0.0
CUST1262,55,Female,165764,Salaried,LOAN5262,Home,543605,18.31,120,2024-02-18,Rejected,0.0,,0,No,0.0
CUST1263,39,Male,33334,Student,LOAN5263,Home,1714795,10.0,120,2023-01-07,Rejected,0.0,,0,No,0.0
CUST1264,36,Male,179687,Salaried,LOAN5264,Education,1835887,11.79,60,2024-09-02,Rejected,0.0,,0,No,0.0
CUST1265,23,Male,27903,Salaried,LOAN5265,Auto,278594,7.74,12,2023-07-06,Approved,25013.1,2024-10-04,1,Yes,275144.1
CUST1266,40,Female,179599,Self-Employed,LOAN5266,Personal,1646968,9.63,180,2022-12-23,Approved,10030.95,2025-03-02,138,No,421299.9
CUST1267,44,Female,166701,Self-Employed,LOAN5267,Home,902259,7.08,120,2024-11-27,Rejected,0.0,,0,No,0.0
CUST1268,53,Male,78008,Salaried,LOAN5268,Personal,643510,13.21,36,2025-06-19,Approved,20236.6,2025-06-23,34,No,40473.2
CUST1269,44,Male,119318,Salaried,LOAN5269,Personal,291955,15.51,60,2025-02-05,Rejected,0.0,,0,No,0.0
CUST1270,31,Female,177780,Self-Employed,LOAN5270,Personal,1493434,8.85,24,2025-02-27,Rejected,0.0,,0,No,0.0
CUST1271,28,Female,161932,Salaried,LOAN5271,Home,1982021,10.91,12,2024-02-19,Approved,183188.29,2024-05-24,8,Yes,732753.16
CUST1272,56,Female,168510,Salaried,LOAN5272,Home,899277,6.7,12,2024-05-26,Approved,79960.71,2025-04-04,11,No,79960.71
CUST1273,58,Male,87300,Self-Employed,LOAN5273,Auto,270758,16.57,60,2024-03-24,Approved,5260.38,2024-10-25,1,Yes,310362.42
CUST1274,60,Male,149263,Salaried,LOAN5274,Home,1107345,15.86,24,2024-01-12,Approved,53457.08,2024-01-15,24,No,0.0
CUST1275,40,Male,40842,Salaried,LOAN5275,Home,669657,7.26,12,2022-10-22,Approved,59856.17,2023-02-07,0,Yes,718274.04
CUST1276,55,Female,62372,Salaried,LOAN5276,Personal,512661,10.88,180,2022-09-17,Approved,3157.99,2023-06-28,149,No,97897.69
CUST1277,45,Female,134316,Retired,LOAN5277,Auto,1148951,17.96,120,2025-02-18,Approved,11294.19,2025-06-12,119,No,11294.19
CUST1278,55,Male,118971,Retired,LOAN5278,Business,999582,11.2,180,2023-09-02,Approved,6175.2,2025-06-23,50,Yes,802776.0
CUST1279,45,Male,58744,Salaried,LOAN5279,Home,62268,12.81,24,2024-06-22,Rejected,0.0,,0,No,0.0
CUST1280,49,Female,136082,Salaried,LOAN5280,Home,191916,10.76,180,2024-03-27,Approved,1180.92,2024-06-06,90,Yes,106282.8
CUST1281,38,Male,77442,Salaried,LOAN5281,Business,1434894,13.65,36,2023-12-25,Rejected,0.0,,0,No,0.0
CUST1282,38,Female,149070,Salaried,LOAN5282,Personal,766123,18.24,120,2023-10-04,Approved,7548.87,2025-04-02,70,Yes,377443.5
CUST1283,22,Female,105990,Self-Employed,LOAN5283,Auto,939109,18.47,24,2025-06-21,Approved,46356.77,2025-07-13,3,Yes,973492.17
CUST1284,55,Male,141670,Self-Employed,LOAN5284,Personal,716593,15.8,60,2024-09-13,Approved,13830.24,2024-09-26,53,No,96811.68
CUST1285,36,Female,126917,Salaried,LOAN5285,Education,1346915,11.35,12,2024-11-21,Approved,124982.49,2025-01-16,5,Yes,874877.43
CUST1286,61,Male,23650,Salaried,LOAN5286,Home,866928,12.43,120,2024-07-11,Approved,8122.39,2025-06-17,113,No,56856.73
CUST1287,56,Female,65117,Salaried,LOAN5287,Education,461022,10.78,60,2024-09-24,Approved,8512.0,2025-06-28,1,Yes,502208.0
CUST1288,53,Female,111244,Salaried,LOAN5288,Home,745686,18.33,24,2024-10-25,Approved,36765.43,2025-02-24,10,Yes,514716.02
CUST1289,24,Male,23190,Salaried,LOAN5289,Education,1177383,14.99,36,2025-05-06,Approved,37607.58,2025-08-12,4,Yes,1203442.56
CUST1290,53,Female,68113,Self-Employed,LOAN5290,Business,744873,11.89,12,2024-07-19,Approved,69453.2,2025-04-24,0,Yes,833438.4
CUST1291,34,Male,159861,Self-Employed,LOAN5291,Home,757121,6.65,12,2022-12-29,Approved,67289.13,2025-05-14,4,Yes,538313.04
CUST1292,41,Male,52125,Self-Employed,LOAN5292,Home,855897,12.75,120,2024-02-23,Approved,8041.87,2025-03-31,57,Yes,506637.81
CUST1293,40,Female,150000,Salaried,LOAN5293,Education,1531294,18.31,60,2022-08-23,Rejected,0.0,,0,No,0.0
CUST1294,28,Male,168531,Self-Employed,LOAN5294,Auto,1762186,12.78,24,2024-08-10,Rejected,0.0,,0,No,0.0
CUST1295,27,Male,186490,Salaried,LOAN5295,Education,1683367,8.69,24,2022-11-12,Approved,76235.48,2023-05-22,7,Yes,1296003.16
CUST1296,23,Male,131904,Salaried,LOAN5296,Home,1860890,6.77,60,2025-02-20,Approved,33114.54,2025-05-29,42,Yes,596061.72
CUST1297,37,Male,198157,Self-Employed,LOAN5297,Home,1119886,10.76,12,2023-05-19,Approved,103365.48,2024-06-01,2,Yes,1033654.8
CUST1298,53,Male,38768,Salaried,LOAN5298,Auto,304740,17.52,60,2022-09-10,Approved,5968.84,2025-04-20,2,Yes,346192.72
CUST1299,32,Male,101099,Self-Employed,LOAN5299,Personal,1883063,18.46,180,2024-09-29,Approved,12392.65,2025-07-17,64,Yes,1437547.4
CUST1300,42,Female,178957,Self-Employed,LOAN5300,Auto,442445,17.84,24,2024-02-23,Approved,21724.05,2025-07-20,23,No,21724.05
CUST1301,42,Male,107421,Student,LOAN5301,Personal,1345077,15.25,60,2022-11-27,Approved,25836.69,2023-12-11,44,Yes,413387.04
CUST1302,50,Female,26895,Retired,LOAN5302,Home,929950,13.2,12,2025-01-29,Rejected,0.0,,0,No,0.0
CUST1303,58,Female,91017,Salaried,LOAN5303,Business,1655070,13.59,120,2023-08-07,Rejected,0.0,,0,No,0.0
CUST1304,58,Male,43932,Retired,LOAN5304,Business,59764,12.97,180,2023-09-04,Rejected,0.0,,0,No,0.0
CUST1305,28,Female,41360,Self-Employed,LOAN5305,Education,236668,14.98,12,2024-11-20,Rejected,0.0,,0,No,0.0
CUST1306,47,Female,74847,Self-Employed,LOAN5306,Auto,1338845,11.53,36,2024-09-06,Rejected,0.0,,0,No,0.0
CUST1307,47,Male,110365,Salaried,LOAN5307,Auto,1332675,14.53,36,2022-09-07,Approved,42397.57,2023-08-20,12,Yes,1017541.68
CUST1308,54,Male,105468,Student,LOAN5308,Business,1077412,7.96,60,2024-08-03,Rejected,0.0,,0,No,0.0
CUST1309,41,Male,58931,Salaried,LOAN5309,Personal,1319227,9.69,12,2024-11-10,Approved,120588.34,2025-07-12,8,Yes,482353.36
CUST1310,50,Female,75823,Student,LOAN5310,Auto,546723,16.53,12,2024-09-17,Approved,53091.36,2024-09-26,11,No,53091.36
CUST1311,53,Female,58032,Salaried,LOAN5311,Personal,1232624,17.34,24,2023-11-18,Approved,60265.04,2024-09-09,19,No,301325.2
CUST1312,48,Male,38807,Self-Employed,LOAN5312,Personal,188498,12.97,120,2025-03-31,Approved,1774.55,2025-06-03,102,No,31941.9
CUST1313,53,Male,162839,Salaried,LOAN5313,Personal,990391,6.88,180,2023-04-14,Approved,5880.72,2023-12-11,71,Yes,640998.48
CUST1314,25,Female,159143,Salaried,LOAN5314,Personal,600998,17.62,12,2024-07-08,Approved,58907.82,2025-05-01,4,Yes,471262.56
CUST1315,39,Female,73413,Salaried,LOAN5315,Education,1926395,14.92,180,2022-12-05,Approved,12298.96,2025-03-26,110,Yes,860927.2
CUST1316,24,Female,177221,Salaried,LOAN5316,Education,490686,11.47,60,2025-03-08,Approved,9116.13,2025-04-06,1,Yes,537851.67
CUST1317,55,Female,35540,Salaried,LOAN5317,Business,187558,13.68,24,2025-07-18,Rejected,0.0,,0,No,0.0
CUST1318,37,Male,90248,Salaried,LOAN5318,Education,744618,11.66,180,2025-04-01,Rejected,0.0,,0,No,0.0
CUST1319,64,Female,130494,Self-Employed,LOAN5319,Auto,1473138,12.08,180,2023-07-10,Approved,9172.74,2023-11-20,133,Yes,431118.78
CUST1320,48,Female,105435,Student,LOAN5320,Education,297704,17.14,180,2025-01-22,Rejected,0.0,,0,No,0.0
CUST1321,50,Female,39787,Self-Employed,LOAN5321,Auto,334767,8.43,180,2023-05-23,Approved,2016.6,2024-08-03,127,Yes,106879.8
CUST1322,49,Female,40982,Salaried,LOAN5322,Auto,1384526,7.74,180,2023-04-06,Rejected,0.0,,0,No,0.0
CUST1323,26,Male,42606,Salaried,LOAN5323,Personal,973477,6.53,24,2024-09-16,Approved,43210.21,2025-02-06,16,Yes,345681.68
CUST1324,55,Male,161222,Salaried,LOAN5324,Business,305223,10.27,60,2023-10-17,Approved,5609.49,2025-01-26,35,Yes,140237.25
CUST1325,61,Female,132223,Student,LOAN5325,Personal,688450,8.27,180,2025-02-10,Rejected,0.0,,0,No,0.0
CUST1326,57,Female,66936,Student,LOAN5326,Personal,210229,9.14,180,2023-08-29,Approved,1274.69,2024-03-01,137,No,54811.67
CUST1327,44,Male,113286,Salaried,LOAN5327,Education,579809,6.63,60,2023-10-23,Approved,10304.17,2025-03-24,23,Yes,381254.29
CUST1328,49,Male,159665,Salaried,LOAN5328,Education,849323,9.23,12,2025-04-01,Approved,77309.63,2025-08-05,11,No,77309.63
CUST1329,51,Female,168430,Student,LOAN5329,Auto,656619,10.49,12,2023-07-22,Approved,60458.19,2025-02-26,0,Yes,725498.28
CUST1330,55,Female,57381,Student,LOAN5330,Education,72474,6.88,24,2023-03-07,Approved,3227.51,2025-06-28,22,No,6455.02
CUST1331,53,Male,141465,Student,LOAN5331,Education,731867,13.79,24,2022-11-25,Approved,34699.64,2023-04-02,3,Yes,728692.44
CUST1332,41,Male,48074,Student,LOAN5332,Home,60687,13.33,120,2023-11-27,Rejected,0.0,,0,No,0.0
CUST1333,52,Male,171667,Salaried,LOAN5333,Auto,672838,7.66,24,2024-03-26,Rejected,0.0,,0,No,0.0
CUST1334,43,Male,64194,Salaried,LOAN5334,Auto,1502801,13.64,60,2023-02-23,Approved,28463.05,2023-09-23,57,No,85389.15
CUST1335,53,Male,46853,Salaried,LOAN5335,Home,400906,18.48,180,2024-07-13,Approved,2638.85,2025-06-12,77,Yes,271801.55
CUST1336,23,Male,93719,Salaried,LOAN5336,Auto,1711348,17.83,60,2023-01-27,Approved,33608.02,2023-11-02,56,No,134432.08
CUST1337,38,Female,171733,Salaried,LOAN5337,Business,936907,6.53,120,2023-07-30,Approved,8317.39,2025-07-08,2,Yes,981452.02
CUST1338,45,Male,138724,Self-Employed,LOAN5338,Business,1405011,16.04,36,2023-11-27,Approved,45288.19,2023-12-21,23,Yes,588746.47
CUST1339,62,Male,187567,Salaried,LOAN5339,Home,1146872,10.74,36,2025-07-08,Approved,35279.06,2025-08-18,18,Yes,635023.08
CUST1340,51,Male,33703,Salaried,LOAN5340,Education,1605372,7.26,60,2022-09-13,Approved,28698.7,2024-02-01,37,Yes,660070.1
CUST1341,23,Male,181887,Salaried,LOAN5341,Business,1613758,10.05,36,2024-08-31,Approved,49331.69,2025-06-04,33,No,147995.07
CUST1342,60,Female,180637,Salaried,LOAN5342,Home,614513,10.36,36,2023-11-03,Approved,18838.24,2024-08-05,8,Yes,527470.72
CUST1343,44,Female,137491,Salaried,LOAN5343,Business,530854,12.78,120,2023-12-06,Approved,4989.14,2025-04-25,29,Yes,454011.74
CUST1344,52,Male,78453,Student,LOAN5344,Personal,1133404,14.43,180,2022-10-02,Approved,7205.3,2025-05-24,95,Yes,612450.5
CUST1345,42,Female,108478,Student,LOAN5345,Home,479318,15.49,24,2024-12-07,Approved,23065.18,2025-07-15,12,Yes,276782.16
CUST1346,43,Female,53161,Salaried,LOAN5346,Auto,292463,9.45,24,2023-10-08,Approved,13337.53,2024-08-17,17,Yes,93362.71
CUST1347,22,Female,134296,Self-Employed,LOAN5347,Business,1023846,10.36,36,2023-07-10,Approved,31386.57,2024-11-10,21,Yes,470798.55
CUST1348,47,Female,160788,Salaried,LOAN5348,Auto,1918720,10.2,12,2025-01-06,Approved,176202.45,2025-02-17,3,Yes,1585822.05
CUST1349,62,Female,53349,Self-Employed,LOAN5349,Home,338967,10.85,120,2025-02-27,Approved,3131.21,2025-04-13,59,Yes,191003.81
CUST1350,22,Female,67098,Salaried,LOAN5350,Business,927806,18.5,180,2024-02-21,Approved,6108.06,2024-07-06,150,No,183241.8
CUST1351,46,Male,128435,Salaried,LOAN5351,Auto,1440894,15.84,180,2022-11-08,Rejected,0.0,,0,No,0.0
CUST1352,37,Male,151204,Student,LOAN5352,Education,1398772,18.2,36,2023-04-08,Approved,45926.35,2024-06-09,6,Yes,1377790.5
CUST1353,60,Male,71990,Salaried,LOAN5353,Education,859697,14.82,12,2025-01-09,Approved,82258.67,2025-02-08,11,No,82258.67
CUST1354,53,Male,88921,Salaried,LOAN5354,Personal,1451007,11.38,12,2025-01-07,Approved,134677.63,2025-08-17,6,Yes,808065.78
CUST1355,29,Male,187610,Salaried,LOAN5355,Home,878444,11.18,180,2024-10-15,Approved,5425.86,2025-01-11,74,Yes,575141.16
CUST1356,63,Female,120572,Salaried,LOAN5356,Auto,1371636,12.36,120,2025-04-18,Approved,12843.09,2025-06-02,38,Yes,1053133.38
CUST1357,59,Male,27213,Salaried,LOAN5357,Personal,1486182,11.5,24,2024-02-21,Approved,69045.54,2025-03-26,9,Yes,1035683.1
CUST1358,49,Male,144693,Student,LOAN5358,Home,1960053,16.44,180,2025-01-03,Approved,12679.37,2025-06-08,97,Yes,1052387.71
CUST1359,62,Female,195295,Self-Employed,LOAN5359,Education,1799468,12.08,180,2023-07-06,Approved,11204.69,2024-05-14,132,Yes,537825.12
CUST1360,46,Female,111655,Self-Employed,LOAN5360,Auto,539854,10.05,60,2024-05-21,Approved,9901.82,2024-09-09,41,Yes,188134.58
CUST1361,55,Male,88371,Salaried,LOAN5361,Business,490875,15.8,12,2024-02-07,Approved,47369.44,2024-12-14,8,Yes,189477.76
CUST1362,45,Female,88274,Salaried,LOAN5362,Education,1188436,16.75,60,2022-09-10,Approved,23124.98,2023-11-17,27,Yes,763124.34
CUST1363,44,Female,127853,Salaried,LOAN5363,Business,798839,11.55,60,2025-04-15,Approved,14851.75,2025-07-19,60,No,0.0
CUST1364,33,Female,24134,Salaried,LOAN5364,Business,616922,14.51,120,2025-06-20,Approved,5886.98,2025-08-05,13,Yes,629906.86
CUST1365,27,Female,111428,Self-Employed,LOAN5365,Auto,803997,7.21,180,2024-06-24,Approved,4788.7,2025-07-01,154,No,124506.2
CUST1366,56,Male,59601,Salaried,LOAN5366,Auto,1456199,12.85,24,2025-03-14,Rejected,0.0,,0,No,0.0
CUST1367,40,Female,93889,Student,LOAN5367,Business,124992,7.04,120,2023-05-03,Rejected,0.0,,0,No,0.0
CUST1368,21,Male,35690,Salaried,LOAN5368,Personal,323513,6.85,12,2024-02-27,Approved,28806.14,2025-01-29,1,Yes,316867.54
CUST1369,28,Male,21909,Salaried,LOAN5369,Business,1904337,13.86,24,2022-11-20,Approved,90344.92,2024-09-21,18,No,542069.52
CUST1370,36,Female,111239,Salaried,LOAN5370,Business,259826,10.14,180,2023-05-21,Approved,1589.85,2025-06-30,150,No,47695.5
CUST1371,34,Female,100032,Salaried,LOAN5371,Auto,1447420,15.41,36,2025-04-09,Approved,46401.87,2025-07-24,13,Yes,1067243.01
CUST1372,32,Female,32062,Salaried,LOAN5372,Home,1725824,17.25,24,2024-03-23,Approved,84313.69,2024-10-24,14,Yes,843136.9
CUST1373,43,Male,95386,Salaried,LOAN5373,Education,1110986,8.17,120,2024-01-18,Approved,10014.61,2024-06-01,114,No,60087.66
CUST1374,35,Female,185803,Salaried,LOAN5374,Auto,1259378,15.19,120,2022-11-20,Rejected,0.0,,0,No,0.0
CUST1375,48,Female,156225,Self-Employed,LOAN5375,Personal,445881,12.67,60,2023-10-03,Approved,8372.9,2024-06-17,25,Yes,293051.5
